,CUSTOMER_ID,COLLEGE,DATA,INCOME,OVERCHARGE,LEFTOVER,HOUSE,LESSTHAN600k,CHILD,JOB_CLASS,REVENUE,HANDSET_PRICE,OVER_15MINS_CALLS_PER_MONTH,TIME_CLIENT,AVERAGE_CALL_DURATION,REPORTED_SATISFACTION,REPORTED_USAGE_LEVEL,CONSIDERING_CHANGE_OF_PLAN,CHURNED
16571,C107579,zero,2850.0,64256.5,0,0,675271.0,False,2,4,182.0,678,0,10.5,10,unsat,very_little,actively_looking_into_it,0
16572,C102414,one,163.54344122657582,27871.0,87,40,770232.0,False,3,2,153.0,216,5,2.2,2,unsat,very_high,no,1
16573,C108019,one,379.4117647058823,52347.0,240,0,171928.0,True,3,3,148.0,374,10,4.3,11,very_unsat,very_high,perhaps,1
16574,C107637,zero,960.0,21912.5,0,0,236752.0,True,3,1,199.0,177,1,3.2,12,unsat,very_high,considering,0
16575,C103256,zero,930.0,71707.0,0,83,313480.0,True,1,4,181.0,310,1,3.1,2,very_sat,little,considering,0
16576,C109675,zero,84.82563619227145,72573.5,91,87,153798.0,True,3,1,137.0,193,5,2.0,2,unsat,very_little,considering,0
16577,C108679,one,97.56097560975607,31698.5,74,81,152223.0,True,3,2,174.0,142,3,3.2,1,unsat,little,actively_looking_into_it,0
16578,C102948,one,90.00000000000001,16096.5,0,0,165732.0,True,3,1,57.0,185,0,1.3,10,unsat,avg,no,0
16579,C114600,one,1260.0,45697.5,0,0,886771.0,False,3,3,182.0,395,1,2.2,6,avg,very_high,perhaps,1
16580,C111117,zero,220.67594433399609,71129.0,213,19,283447.0,True,2,1,198.0,261,28,3.7,5,unsat,high,considering,0
16581,C104504,zero,261.82965299684554,58355.0,61,79,617497.0,False,4,4,128.0,169,3,9.3,2,very_unsat,very_high,actively_looking_into_it,0
16582,C111720,one,446.36678200692046,45932.0,189,20,432561.0,True,0,1,300.0,639,20,3.3,4,unsat,very_high,considering,1
16583,C100084,one,1136.3636363636365,22225.5,32,0,823570.0,False,3,2,102.0,176,5,5.0,15,very_unsat,very_little,considering,0
16584,C106292,zero,990.0,19514.0,0,0,940885.0,False,1,4,171.0,376,0,2.3,4,very_unsat,very_high,actively_looking_into_it,0
16585,C113949,one,685.1851851851852,40629.0,62,0,524927.0,True,1,1,201.0,232,4,2.7,11,very_unsat,very_high,actively_looking_into_it,1
16586,C113775,zero,171.42857142857142,36696.0,75,0,293014.0,True,2,4,143.0,384,3,2.0,9,very_sat,little,considering,0
16587,C101175,zero,580.0,24151.0,0,5,227007.0,True,2,4,209.0,180,0,1.9,4,very_sat,little,considering,0
16588,C110813,zero,750.0,14865.5,0,49,260238.0,True,1,1,96.0,235,0,3.5,2,very_sat,little,considering,0
16589,C105068,zero,389.99999999999983,17350.5,0,15,443473.0,True,0,3,188.0,144,1,2.3,6,very_sat,little,no,0
16590,C106498,one,656.25,89659.5,156,0,506996.0,True,5,1,146.0,678,18,3.6,8,sat,high,actively_looking_into_it,1
16591,C101952,zero,150.0,47464.0,0,13,955441.0,False,1,1,162.0,135,0,1.5,5,avg,high,no,0
16592,C103860,zero,138.46153846153842,78068.5,0,68,436154.0,True,2,4,196.0,753,0,2.6,2,very_sat,very_high,considering,0
16593,C113049,one,587.8378378378377,36697.0,48,24,210859.0,True,1,2,216.0,256,3,1.9,5,very_unsat,high,considering,0
16594,C101156,zero,262.49999999999994,21441.5,60,0,647281.0,False,1,4,158.0,211,3,1.4,8,unsat,little,actively_looking_into_it,0
16595,C113938,one,238.53211009174308,55581.5,227,17,,True,0,4,166.0,315,29,2.6,5,very_unsat,very_high,considering,0
16596,C113287,zero,570.0,48385.5,0,0,505359.0,True,1,4,141.0,390,1,0.9,14,very_sat,very_high,actively_looking_into_it,0
16597,C115418,one,43.33333333333333,43238.0,0,80,552074.0,True,3,1,131.0,384,1,2.3,2,very_unsat,little,perhaps,0
16598,C111304,zero,562.5,63579.0,220,0,224624.0,True,3,4,156.0,368,24,5.0,15,unsat,little,actively_looking_into_it,0
16599,C104781,zero,960.0,40233.5,0,0,549954.0,True,4,4,145.0,290,0,2.2,15,very_unsat,little,considering,0
16600,C108501,one,265.4867256637168,91604.0,239,65,289735.0,True,1,4,275.0,502,20,3.0,1,very_sat,little,actively_looking_into_it,0
16601,C102759,one,59.70149253731345,32871.5,172,13,,True,3,2,124.0,236,20,1.8,4,very_unsat,little,considering,0
16602,C105969,one,510.00000000000017,68594.5,0,8,,True,0,1,73.0,438,1,2.7,4,very_sat,very_little,considering,0
16603,C104446,zero,61.44578313253012,11704.0,0,73,438273.0,True,2,1,116.0,181,1,1.7,1,very_sat,little,actively_looking_into_it,1
16604,C108483,zero,217.3913043478261,36693.0,203,18,847293.0,False,3,2,170.0,217,28,3.5,15,sat,little,considering,0
16605,C109046,zero,144.2885771543086,27819.0,58,84,232019.0,True,3,2,156.0,164,3,4.8,4,unsat,avg,considering,0
16606,C107577,zero,300.0,16902.0,0,6,492088.0,True,0,3,260.0,236,0,1.0,5,unsat,little,actively_looking_into_it,0
16607,C110610,one,450.0,21033.0,0,28,725171.0,False,0,1,149.0,224,1,1.5,2,very_unsat,very_high,no,0
16608,C109763,one,228.0,78815.0,0,40,584613.0,True,2,4,196.0,753,3,2.8,2,very_unsat,avg,no,0
16609,C112685,zero,890.1098901098903,61494.0,82,15,457094.0,True,1,3,110.0,735,5,5.4,4,very_sat,little,considering,0
16610,C115827,zero,370.0,72782.5,0,20,367822.0,True,2,3,171.0,852,1,3.7,4,very_sat,little,considering,1
16611,C105512,one,301.77514792899416,43497.5,69,82,189182.0,True,0,3,125.0,395,3,2.7,1,very_unsat,little,considering,0
16612,C100257,zero,370.3703703703703,73790.0,224,48,233304.0,True,1,4,162.0,788,29,3.0,2,very_sat,little,considering,0
16613,C110696,zero,310.0,75607.0,0,20,227874.0,True,2,2,136.0,779,1,3.1,6,very_sat,very_high,actively_looking_into_it,0
16614,C113277,zero,139.78494623655914,58669.0,179,0,268637.0,True,2,2,131.0,376,14,1.3,12,very_unsat,high,considering,1
16615,C100648,zero,200.35149384885761,73974.0,209,26,506633.0,True,4,3,107.0,406,20,2.8,1,very_sat,very_little,actively_looking_into_it,0
16616,C108192,one,445.1612903225807,72726.0,0,21,527867.0,True,2,1,94.0,572,0,3.6,4,very_unsat,avg,actively_looking_into_it,0
16617,C105770,one,509.433962264151,45165.0,59,27,271917.0,True,0,1,98.0,282,5,2.7,2,very_unsat,very_little,considering,1
16618,C109865,zero,320.855614973262,32966.0,87,0,189883.0,True,2,4,126.0,215,3,2.0,14,very_unsat,little,no,0
16619,C106979,zero,1312.5,83408.0,76,5,188494.0,True,0,4,184.0,382,3,6.7,6,very_unsat,very_high,no,0
16620,C100374,one,821.9178082191781,22390.5,46,0,,True,1,1,148.0,200,3,4.0,10,very_unsat,little,considering,0
16621,C115294,zero,0.0,30508.5,0,21,875608.0,False,0,3,137.0,250,0,1.0,5,very_sat,high,no,0
16622,C107487,one,870.0,39585.0,0,0,446394.0,True,2,1,148.0,381,1,3.9,15,sat,very_high,considering,0
16623,C114718,one,395.20958083832335,74434.0,234,0,221134.0,True,5,1,155.0,877,22,3.4,10,very_sat,very_little,considering,0
16624,C108519,one,330.00000000000006,59426.5,0,0,241355.0,True,1,4,102.0,219,0,2.1,12,very_unsat,little,considering,0
16625,C109991,zero,330.00000000000006,13334.5,0,56,804464.0,False,1,2,167.0,240,5,2.1,2,very_sat,little,considering,0
16626,C105081,one,119.64549483013296,19281.5,47,53,366127.0,True,3,4,152.0,242,5,3.7,2,very_sat,very_little,no,0
16627,C114686,one,39.538714991762774,47770.0,67,44,161461.0,True,3,2,105.0,318,3,1.8,2,very_sat,very_little,no,0
16628,C108563,zero,70.48008171603678,35628.0,29,85,907409.0,False,4,2,142.0,317,4,1.3,2,avg,little,actively_looking_into_it,0
16629,C108190,zero,840.0,39211.0,0,60,719220.0,False,0,3,285.0,342,4,2.8,1,very_sat,very_little,actively_looking_into_it,0
16630,C103058,one,41.09589041095891,37952.5,62,86,375884.0,True,4,4,156.0,328,4,1.4,2,very_unsat,very_little,considering,1
16631,C110013,one,217.99307958477507,20971.0,59,13,673653.0,False,4,4,176.0,237,5,1.1,5,very_unsat,very_little,considering,0
16632,C112500,zero,204.4374009508717,53990.0,31,50,589394.0,True,5,1,169.0,506,4,2.3,2,very_unsat,high,considering,1
16633,C112115,one,300.0,45987.5,0,24,497734.0,True,2,3,109.0,333,1,3.4,5,very_unsat,high,actively_looking_into_it,0
16634,C115329,one,56.32411067193675,80933.5,72,84,,True,3,4,163.0,810,4,0.9,1,avg,little,considering,0
16635,C103185,one,21.02102102102102,51201.5,59,84,209161.0,True,5,2,172.0,284,4,0.7,2,unsat,little,no,0
16636,C108414,one,267.85714285714283,24403.5,56,18,841409.0,False,2,2,136.0,157,4,3.0,5,very_sat,little,never_thought,0
16637,C101157,one,229.16666666666669,39084.5,188,10,714435.0,False,1,1,146.0,386,27,3.2,6,avg,little,considering,0
16638,C112833,zero,450.0,10773.0,0,22,467967.0,True,1,2,185.0,181,0,1.5,5,very_sat,very_little,actively_looking_into_it,0
16639,C106492,one,327.27272727272725,64562.0,0,12,331940.0,True,3,1,186.0,707,0,2.4,6,unsat,very_high,actively_looking_into_it,0
16640,C110561,one,119.99999999999996,51642.0,0,0,942959.0,False,3,1,96.0,700,1,1.4,11,very_sat,very_high,perhaps,0
16641,C106687,one,630.0,43398.0,0,41,720261.0,False,0,2,112.0,286,0,3.1,1,very_unsat,little,considering,0
16642,C113967,zero,631.1239193083574,70658.5,177,7,288997.0,True,3,3,68.0,549,21,5.3,6,very_unsat,very_high,considering,1
16643,C101671,zero,330.00000000000006,78914.5,0,40,567078.0,True,2,1,197.0,625,0,6.5,2,avg,little,considering,0
16644,C104723,zero,269.99999999999994,74526.0,0,5,940376.0,False,1,1,176.0,527,0,1.9,2,very_unsat,very_little,considering,0
16645,C102264,zero,350.0,76906.0,0,14,169297.0,True,3,1,98.0,786,0,3.8,4,very_unsat,very_little,actively_looking_into_it,0
16646,C115652,one,21.897810218978094,81345.5,174,0,236841.0,True,2,1,196.0,595,22,1.2,9,very_sat,very_high,perhaps,0
16647,C100402,one,94.04388714733544,46797.0,219,0,188512.0,True,3,3,163.0,206,3,1.0,10,very_unsat,very_high,never_thought,1
16648,C100729,zero,1149.7005988023955,28685.0,67,15,227611.0,True,1,1,288.0,188,5,5.4,4,very_sat,little,considering,0
16649,C105886,zero,1350.0,14153.0,0,0,,True,4,1,111.0,224,1,4.5,14,very_unsat,little,considering,0
16650,C107788,zero,367.74193548387086,46273.0,0,21,781159.0,False,2,1,153.0,334,0,2.8,4,very_sat,little,considering,0
16651,C103206,zero,508.4745762711864,27830.5,77,21,803487.0,False,1,4,123.0,181,4,4.0,6,very_unsat,very_high,considering,0
16652,C100705,zero,537.5,14421.5,0,14,573872.0,True,2,2,145.0,249,0,4.3,5,very_sat,little,no,0
16653,C102930,one,1680.0,69600.5,0,0,517877.0,True,2,3,213.0,412,0,4.6,8,very_unsat,very_high,considering,0
16654,C102070,one,309.7345132743362,78896.5,179,6,,True,3,4,232.0,606,13,1.5,4,very_unsat,little,considering,1
16655,C112586,one,870.0,10292.0,0,13,464468.0,True,1,1,184.0,168,0,1.9,6,very_unsat,very_high,actively_looking_into_it,0
16656,C107898,one,215.68627450980392,52857.5,53,43,967703.0,False,0,2,123.0,375,3,1.1,2,very_unsat,high,no,0
16657,C114032,one,150.0,52949.5,0,0,345199.0,True,2,1,146.0,693,1,1.5,1,unsat,high,no,0
16658,C105304,zero,1116.0,47205.0,0,15,472536.0,True,2,1,110.0,358,0,8.3,4,unsat,little,considering,0
16659,C108247,zero,784.090909090909,55370.0,76,73,585510.0,True,1,3,174.0,349,5,4.6,2,very_unsat,very_little,considering,0
16660,C105468,one,1020.0,37010.5,0,12,,True,1,3,104.0,318,0,2.4,12,very_sat,very_high,actively_looking_into_it,0
16661,C109834,one,134.14634146341464,19208.5,62,33,933191.0,False,3,2,124.0,193,0,1.2,1,unsat,very_high,actively_looking_into_it,0
16662,C115972,zero,77.77777777777777,37730.5,0,17,795808.0,False,3,1,142.0,284,0,1.7,8,very_unsat,little,considering,0
16663,C100966,one,153.94736842105263,16847.5,0,66,242655.0,True,2,2,71.0,220,0,3.9,2,sat,very_high,considering,1
16664,C114326,one,630.0,63297.5,0,0,260421.0,True,2,3,174.0,741,0,3.1,11,very_unsat,high,considering,0
16665,C101159,one,72.00000000000001,20499.5,0,65,725706.0,False,3,4,196.0,209,1,1.8,2,very_sat,very_high,actively_looking_into_it,0
16666,C107150,one,164.51612903225808,34397.5,210,0,219466.0,True,3,4,118.0,169,26,2.7,14,avg,high,considering,0
16667,C114842,zero,149.99999999999994,49269.5,0,16,450514.0,True,3,3,221.0,331,0,2.3,4,very_sat,little,considering,0
16668,C112401,one,420.0,51675.5,0,0,741464.0,False,2,4,78.0,397,1,2.4,1,very_sat,little,considering,0
16669,C100704,one,1050.0,49110.5,0,0,248583.0,True,4,3,149.0,276,0,2.5,15,unsat,very_little,no,0
16670,C113537,one,90.00000000000001,52679.5,0,0,193481.0,True,5,3,204.0,214,1,1.3,13,very_sat,high,considering,0
16671,C110269,zero,656.25,24688.5,60,0,716917.0,False,1,4,160.0,139,3,2.5,9,very_unsat,very_high,no,0
16672,C114085,one,785.7142857142858,51315.0,0,11,704177.0,False,2,1,115.0,529,1,4.5,5,sat,very_high,never_thought,0
16673,C113936,zero,247.52475247524762,31994.5,203,11,217961.0,True,1,1,189.0,237,15,3.5,9,unsat,little,actively_looking_into_it,0
16674,C101078,one,477.7777777777777,51185.0,0,17,259047.0,True,4,1,80.0,525,1,3.3,6,very_sat,very_little,considering,0
16675,C100505,one,190.83969465648855,39064.5,223,7,,True,3,2,219.0,130,16,3.5,6,sat,high,actively_looking_into_it,0
16676,C115329,one,56.32411067193675,80933.5,72,84,,True,3,4,163.0,810,4,0.9,1,avg,little,considering,0
16677,C111233,zero,476.8211920529801,70260.0,51,0,245591.0,True,3,2,125.0,439,4,2.4,12,unsat,little,actively_looking_into_it,0
16678,C115710,zero,297.76674937965265,63215.5,203,10,761703.0,False,3,1,142.0,366,15,3.0,6,very_unsat,very_high,considering,0
16679,C102955,zero,161.9537275064267,22404.0,69,22,386700.0,True,2,1,165.0,130,3,1.1,6,very_sat,little,considering,0
16680,C110862,zero,286.79817905918065,67704.5,29,53,241594.0,True,3,2,160.0,575,3,5.3,2,avg,very_little,considering,0
16681,C109331,zero,930.0,63334.5,0,0,,True,2,4,67.0,451,1,2.1,8,very_unsat,avg,no,1
16682,C111962,one,108.0,65581.0,0,15,996660.0,False,2,4,132.0,626,1,1.9,6,unsat,little,considering,0
16683,C113391,one,268.2926829268293,47769.0,66,8,522849.0,True,2,4,178.0,214,4,2.2,4,very_unsat,very_high,considering,0
16684,C110461,one,630.0,13212.0,0,15,710513.0,False,1,4,122.0,164,0,2.1,6,very_unsat,very_high,actively_looking_into_it,0
16685,C101866,one,183.6734693877551,43282.0,191,15,857629.0,False,4,4,141.0,196,1,2.7,5,avg,little,never_thought,0
16686,C103909,zero,70.3125,14137.5,0,54,325794.0,True,2,3,152.0,155,0,2.5,1,very_unsat,little,considering,0
16687,C101553,zero,836.7346938775511,81461.5,47,47,532227.0,True,1,2,198.0,694,3,2.1,2,avg,little,considering,1
16688,C101677,zero,1320.0000000000002,29801.5,0,52,278473.0,True,1,2,182.0,335,1,3.4,1,very_unsat,little,considering,0
16689,C104492,zero,5.9405940594059405,44626.5,60,85,667048.0,False,2,1,225.0,395,4,1.2,2,unsat,little,no,0
16690,C106647,one,284.2105263157895,21758.0,0,28,979025.0,False,2,1,165.0,172,0,3.6,2,very_unsat,avg,considering,0
16691,C107130,one,754.9668874172186,62029.0,51,0,433464.0,True,2,2,227.0,601,14,1.8,14,unsat,high,no,1
16692,C108031,zero,625.7668711656441,73335.0,63,0,875141.0,False,0,3,94.0,342,4,2.4,9,very_unsat,very_high,considering,0
16693,C111630,one,660.0000000000001,32575.0,0,8,710510.0,False,0,1,238.0,304,0,1.2,4,unsat,little,considering,0
16694,C106132,one,433.9622641509434,80058.0,59,83,312046.0,True,1,4,169.0,679,4,1.3,6,very_unsat,little,actively_looking_into_it,0
16695,C113059,zero,144.57831325301206,40851.5,232,0,462628.0,True,4,1,137.0,142,23,1.6,14,very_sat,very_little,actively_looking_into_it,0
16696,C101931,zero,257.14285714285717,48595.5,180,0,190915.0,True,2,4,151.0,302,10,3.4,10,very_sat,very_little,actively_looking_into_it,0
16697,C108841,zero,391.7910447761194,37047.0,168,0,777858.0,False,1,4,96.0,240,20,3.5,12,very_unsat,little,actively_looking_into_it,0
16698,C103990,one,171.42857142857144,10188.5,0,53,670875.0,False,4,2,185.0,203,0,2.6,1,very_unsat,little,considering,0
16699,C101626,zero,513.6986301369864,77689.5,46,13,227088.0,True,1,4,117.0,295,5,2.5,5,very_sat,little,never_thought,0
16700,C103754,one,180.00000000000003,77343.0,0,9,933975.0,False,1,1,146.0,736,0,1.6,4,very_sat,little,perhaps,0
16701,C105880,one,600.0,65447.5,0,9,273097.0,True,4,4,120.0,557,1,3.8,12,unsat,very_high,actively_looking_into_it,0
16702,C102326,one,146.15384615384613,69678.5,290,65,165385.0,True,1,4,181.0,352,10,1.9,2,unsat,little,considering,0
16703,C100656,one,780.0,66106.0,0,0,375871.0,True,1,3,153.0,410,1,1.6,14,very_unsat,little,considering,0
16704,C112626,zero,730.4347826086956,32603.0,40,9,512669.0,True,2,2,230.0,293,0,4.6,5,very_unsat,little,never_thought,0
16705,C102306,one,814.2857142857142,29415.5,40,0,331136.0,True,0,2,144.0,345,5,3.8,8,very_sat,little,no,0
16706,C110161,one,113.79310344827587,55609.0,0,19,255982.0,True,4,2,135.0,697,1,1.1,4,very_sat,little,considering,0
16707,C100232,one,287.53993610223637,82155.0,63,15,310077.0,True,2,4,257.0,629,3,2.0,6,unsat,little,considering,0
16708,C110990,zero,129.51541850220264,95922.0,265,77,573982.0,True,2,1,95.0,824,11,2.9,1,unsat,very_little,considering,1
16709,C103256,zero,930.0,71707.0,0,83,313480.0,True,1,4,181.0,310,1,3.1,2,very_sat,little,considering,0
16710,C113628,zero,125.43554006968641,77496.5,44,43,168992.0,True,3,2,145.0,822,4,2.4,1,avg,little,never_thought,0
16711,C101844,one,566.0377358490566,41483.0,165,0,,True,3,4,182.0,208,18,5.0,14,unsat,little,no,1
16712,C111270,zero,850.7462686567163,74619.5,34,0,402712.0,True,4,3,111.0,603,5,3.8,1,very_unsat,little,actively_looking_into_it,1
16713,C103285,zero,929.9999999999997,34194.0,0,0,263876.0,True,4,3,225.0,318,1,4.1,15,very_unsat,little,never_thought,0
16714,C105842,zero,1290.0,55371.0,0,0,498160.0,True,1,2,117.0,878,1,4.3,1,very_unsat,little,actively_looking_into_it,0
16715,C106876,zero,23.53966870095902,61038.5,247,80,717243.0,False,2,2,194.0,349,11,1.9,2,very_sat,little,considering,0
16716,C102639,zero,1590.0,39502.5,0,14,208325.0,True,1,4,188.0,165,0,4.3,11,very_sat,very_little,actively_looking_into_it,0
16717,C110203,one,610.4651162790698,28290.5,72,0,,True,3,4,135.0,197,3,4.5,10,very_sat,little,considering,0
16718,C115582,zero,63.82978723404257,81577.0,41,8,271673.0,True,1,2,107.0,407,3,1.3,4,very_unsat,little,actively_looking_into_it,0
16719,C115938,one,1260.0,12685.5,0,43,928331.0,False,0,4,110.0,177,0,4.2,1,avg,very_little,considering,0
16720,C101811,one,1470.0000000000002,55719.5,0,0,210604.0,True,0,1,91.0,586,5,2.9,11,very_unsat,very_high,perhaps,1
16721,C115819,one,840.0,76925.5,0,18,306634.0,True,1,2,154.0,562,3,3.8,6,avg,very_little,never_thought,0
16722,C103157,one,840.0,44131.5,0,0,374528.0,True,2,2,171.0,348,1,3.8,9,very_unsat,very_high,never_thought,0
16723,C106484,one,840.0,33061.0,0,0,917548.0,False,2,2,157.0,318,0,2.8,10,unsat,little,considering,0
16724,C107212,one,810.8108108108107,41825.5,48,56,745968.0,False,1,3,170.0,308,4,3.0,1,unsat,high,actively_looking_into_it,0
16725,C112560,zero,570.0,41549.0,0,0,912180.0,False,2,3,164.0,284,0,1.9,14,avg,very_high,actively_looking_into_it,0
16726,C113426,one,1140.0,34248.0,0,0,519114.0,True,3,3,133.0,319,0,3.8,14,very_unsat,little,considering,0
16727,C100759,zero,389.99999999999983,53690.5,0,11,330967.0,True,1,2,119.0,674,1,2.3,6,very_sat,very_little,never_thought,0
16728,C112570,zero,259.2592592592593,66273.0,205,10,311712.0,True,4,4,119.0,273,24,4.5,4,very_unsat,little,considering,0
16729,C100450,zero,1560.0,13367.0,0,0,173124.0,True,2,2,72.0,178,1,3.2,9,very_sat,little,actively_looking_into_it,1
16730,C115517,zero,279.06976744186045,87066.0,158,0,180747.0,True,2,3,204.0,279,23,3.4,13,unsat,high,no,0
16731,C112594,one,263.15789473684214,79748.5,71,37,969515.0,False,0,4,130.0,478,4,2.5,1,avg,very_little,no,0
16732,C111520,one,662.5,32216.0,0,14,227572.0,True,3,4,133.0,366,1,4.3,4,very_unsat,little,actively_looking_into_it,0
16733,C111862,one,175.64402810304455,61349.5,237,9,787218.0,False,2,4,155.0,326,29,2.5,4,very_sat,little,actively_looking_into_it,0
16734,C102625,one,236.4532019704433,43674.5,53,5,889801.0,False,2,1,247.0,263,5,2.6,6,avg,very_little,no,0
16735,C104047,zero,360.0,12998.0,0,6,207895.0,True,0,1,108.0,150,1,1.2,6,unsat,high,never_thought,0
16736,C107802,one,322.7848101265823,29385.0,58,0,369818.0,True,1,4,146.0,230,3,1.7,13,very_unsat,very_high,actively_looking_into_it,0
16737,C112972,zero,209.42408376963348,91623.5,253,22,155791.0,True,3,2,109.0,653,25,3.0,5,sat,little,considering,0
16738,C111642,zero,115.3846153846154,88771.5,226,48,318975.0,True,5,1,140.0,663,29,4.1,2,very_sat,very_high,no,0
16739,C111233,zero,476.8211920529801,70260.0,51,0,245591.0,True,3,2,125.0,439,4,2.4,12,unsat,little,actively_looking_into_it,0
16740,C102126,zero,354.3956043956043,20686.5,54,21,790574.0,False,4,3,131.0,172,3,4.3,6,very_sat,very_little,no,0
16741,C113026,one,204.030226700252,78615.5,57,24,,True,2,1,149.0,646,4,1.7,5,unsat,avg,no,1
16742,C112470,one,120.5564142194745,58577.0,97,45,937656.0,False,4,3,156.0,286,4,1.6,1,very_sat,avg,never_thought,0
16743,C111922,one,51.54639175257732,63671.0,72,41,943237.0,False,4,2,212.0,513,5,1.0,1,very_unsat,avg,considering,0
16744,C100962,one,40.54054054054053,47991.0,46,15,434680.0,True,2,4,125.0,306,3,1.4,4,very_sat,avg,never_thought,0
16745,C113870,zero,125.80645161290319,64816.0,0,83,399593.0,True,2,1,183.0,843,11,2.9,1,avg,very_high,actively_looking_into_it,0
16746,C113003,zero,976.190476190476,61913.0,152,0,499473.0,True,3,3,113.0,397,13,8.2,15,very_unsat,very_little,considering,0
16747,C105841,one,604.1666666666666,16699.5,44,0,247009.0,True,2,2,124.0,197,3,2.9,10,very_unsat,little,considering,0
16748,C112259,one,496.9325153374234,67483.5,63,0,494162.0,True,3,3,172.0,538,5,1.7,14,very_unsat,very_high,actively_looking_into_it,0
16749,C108204,one,117.43772241992883,76187.5,181,0,504093.0,True,2,4,114.0,473,5,1.1,15,very_unsat,very_little,no,0
16750,C103561,one,870.0,23381.0,0,0,799421.0,False,2,3,191.0,242,0,1.9,12,very_sat,little,actively_looking_into_it,0
16751,C102825,zero,71.55025553662692,67261.0,204,87,758233.0,False,2,3,98.0,346,11,1.8,14,very_sat,little,no,0
16752,C102795,one,1500.0,75953.0,0,80,256380.0,True,0,4,132.0,668,1,4.0,1,very_sat,high,actively_looking_into_it,0
16753,C112420,zero,334.53237410071944,54495.0,68,11,461117.0,True,4,2,90.0,485,3,2.1,4,very_sat,very_high,actively_looking_into_it,0
16754,C114044,zero,255.39160045402943,81645.0,181,60,966184.0,False,2,1,125.0,818,18,7.5,1,very_sat,very_little,actively_looking_into_it,0
16755,C103458,zero,510.00000000000017,20730.0,0,0,251650.0,True,1,4,100.0,187,0,2.7,15,very_sat,very_little,considering,0
16756,C113917,zero,570.0,39105.0,0,5,168560.0,True,1,4,229.0,313,1,2.9,6,unsat,very_little,actively_looking_into_it,0
16757,C100368,one,171.9745222929937,45758.0,271,10,952049.0,False,3,3,148.0,248,17,2.7,4,unsat,very_high,no,0
16758,C114929,one,816.1764705882355,14014.5,36,0,170570.0,True,1,4,171.0,198,18,2.7,11,unsat,very_little,considering,0
16759,C115511,one,172.3237597911227,67000.5,46,62,795572.0,False,3,1,108.0,396,4,3.4,2,very_unsat,high,no,0
16760,C102969,one,270.83333333333337,34674.0,188,22,785920.0,False,1,1,149.0,229,12,3.6,5,very_sat,very_high,never_thought,0
16761,C100767,zero,142.12548015364916,16883.0,61,62,469916.0,True,3,2,109.0,166,3,2.7,2,unsat,little,considering,1
16762,C113652,one,355.5555555555557,10406.0,0,17,313292.0,True,4,1,133.0,242,1,2.2,1,avg,very_little,considering,0
16763,C104009,one,523.2558139534883,62686.5,72,18,878342.0,False,0,2,148.0,610,4,3.0,4,very_unsat,very_little,considering,0
16764,C111635,one,600.0,23255.0,0,5,487879.0,True,2,3,206.0,207,1,3.0,4,very_unsat,very_little,no,0
16765,C112544,one,1050.0,61387.5,0,0,203731.0,True,2,1,94.0,781,12,2.5,4,very_unsat,very_high,perhaps,0
16766,C105246,zero,250.00000000000003,17653.0,0,20,315634.0,True,2,3,114.0,155,0,1.5,5,very_unsat,little,considering,0
16767,C110922,zero,314.2857142857144,76134.5,215,0,234580.0,True,3,3,162.0,692,23,3.3,8,unsat,very_high,considering,1
16768,C112049,zero,341.3793103448276,45018.5,0,19,262694.0,True,4,2,183.0,773,0,2.3,4,very_sat,little,actively_looking_into_it,0
16769,C110228,zero,612.2448979591837,29457.0,47,0,882200.0,False,3,3,133.0,149,5,3.0,12,very_unsat,high,never_thought,0
16770,C106671,zero,228.37370242214539,71808.0,189,0,904895.0,False,3,1,283.0,421,27,2.2,14,very_unsat,little,never_thought,1
16771,C114927,one,1030.434782608696,23821.5,0,13,515506.0,True,3,2,125.0,144,0,6.9,5,very_sat,little,actively_looking_into_it,0
16772,C110687,one,111.86440677966101,15266.0,0,49,164813.0,True,2,2,121.0,211,0,3.2,14,very_sat,very_little,considering,0
16773,C105510,zero,1080.0,34911.5,0,13,874868.0,False,0,1,212.0,334,1,2.6,6,unsat,little,actively_looking_into_it,0
16774,C112953,zero,170.39586919104994,36857.5,201,28,821144.0,False,3,4,179.0,214,18,2.3,2,very_unsat,very_little,actively_looking_into_it,0
16775,C103639,zero,163.26530612244895,53675.0,194,0,296817.0,True,0,3,183.0,313,0,1.6,9,very_unsat,very_high,actively_looking_into_it,1
16776,C108224,zero,456.7474048442908,98190.5,189,79,797395.0,False,1,2,125.0,561,26,2.4,1,very_unsat,very_high,considering,1
16777,C108461,zero,234.84848484848482,41654.0,56,24,299158.0,True,2,4,160.0,285,12,3.1,4,unsat,little,actively_looking_into_it,1
16778,C103156,zero,98.96907216494849,70996.5,0,87,203638.0,True,3,4,97.0,614,1,3.2,2,very_unsat,high,considering,0
16779,C100486,one,531.25,39215.0,224,6,915578.0,False,3,2,172.0,384,21,6.8,5,unsat,little,no,0
16780,C111305,zero,429.8507462686567,45217.5,235,5,857166.0,False,1,3,133.0,133,22,5.8,4,very_sat,avg,considering,0
16781,C113479,zero,167.70186335403724,17381.0,61,0,577729.0,True,3,1,236.0,170,3,1.9,15,very_unsat,little,never_thought,0
16782,C106634,zero,355.9322033898305,50189.0,77,59,407401.0,True,1,1,125.0,314,5,1.1,1,very_sat,very_little,actively_looking_into_it,1
